Time : 2022-04-07 08:24:39, Label : 14, Word : NEXT, Percentage = 100.00%, RunTime : 0.2534sec
Time : 2022-04-07 08:24:44, Label : 15, Word : PREVIOUS, Percentage = 100.00%, RunTime : 0.2159sec
Time : 2022-04-07 08:24:48, Label : 16, Word : PLAY, Percentage = 100.00%, RunTime : 0.2494sec
Time : 2022-04-07 08:24:56, Label : 17, Word : REWIND, Percentage = 99.96%, RunTime : 0.2265sec
Time : 2022-04-07 08:25:02, Label : 22, Word : BIG_SCREEN, Percentage = 99.38%, RunTime : 0.2240sec
Time : 2022-04-07 08:25:08, Label : 19, Word : INITIAL_POSITION, Percentage = 100.00%, RunTime : 0.2416sec
Time : 2022-04-07 08:25:12, Label : 17, Word : REWIND, Percentage = 98.37%, RunTime : 0.2349sec
Time : 2022-04-07 08:25:16, Label : 18, Word : FAST_FORWARD, Percentage = 100.00%, RunTime : 0.2492sec
Time : 2022-04-07 08:25:21, Label : 0, Word : NONE, Percentage = 99.99%, RunTime : 0.2352sec
Time : 2022-04-07 08:25:26, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.2308sec
Time : 2022-04-07 08:45:44, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2531sec
Time : 2022-04-07 08:46:01, Label : 7, Word : BRIGHTEN, Percentage = 83.60%, RunTime : 0.2263sec
Time : 2022-04-07 08:46:06, Label : 0, Word : NONE, Percentage = 97.94%, RunTime : 0.2416sec
Time : 2022-04-07 08:46:26, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2712sec
Time : 2022-04-07 08:46:30, Label : 17, Word : REWIND, Percentage = 100.00%, RunTime : 0.2354sec
Time : 2022-04-07 08:46:35, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.2377sec
Time : 2022-04-07 08:46:41, Label : 2, Word : CLICK, Percentage = 99.92%, RunTime : 0.2441sec
Time : 2022-04-07 08:46:50, Label : 5, Word : END, Percentage = 92.78%, RunTime : 0.2467sec
Time : 2022-04-07 08:47:13, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2570sec
Time : 2022-04-07 08:47:18, Label : 2, Word : CLICK, Percentage = 86.69%, RunTime : 0.2100sec
Time : 2022-04-07 08:47:23, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.2370sec
Time : 2022-04-07 08:48:15, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.2207sec
Time : 2022-04-07 08:48:20, Label : 2, Word : CLICK, Percentage = 91.85%, RunTime : 0.2211sec
Time : 2022-04-07 08:48:27, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.2277sec
Time : 2022-04-07 08:49:03, Label : 1, Word : CHOICE, Percentage = 99.98%, RunTime : 0.0945sec
Time : 2022-04-07 08:49:08, Label : 2, Word : CLICK, Percentage = 99.89%, RunTime : 0.1270sec
Time : 2022-04-07 08:49:13, Label : 2, Word : CLICK, Percentage = 100.00%, RunTime : 0.0976sec
Time : 2022-04-07 08:49:19, Label : 3, Word : CLOSE, Percentage = 99.58%, RunTime : 0.0906sec
Time : 2022-04-07 08:49:24, Label : 0, Word : NONE, Percentage = 97.98%, RunTime : 0.0888sec
Time : 2022-04-07 08:49:31, Label : 5, Word : END, Percentage = 63.41%, RunTime : 0.1230sec
Time : 2022-04-07 08:49:35, Label : 3, Word : CLOSE, Percentage = 99.99%, RunTime : 0.1043sec
Time : 2022-04-07 08:49:39, Label : 5, Word : END, Percentage = 95.93%, RunTime : 0.0979sec
Time : 2022-04-07 08:49:50, Label : 5, Word : END, Percentage = 100.00%, RunTime : 0.1128sec
Time : 2022-04-07 08:49:55, Label : 6, Word : DARKEN, Percentage = 100.00%, RunTime : 0.1030sec
Time : 2022-04-07 08:49:59, Label : 16, Word : PLAY, Percentage = 100.00%, RunTime : 0.1039sec
Time : 2022-04-07 08:50:03, Label : 14, Word : NEXT, Percentage = 55.20%, RunTime : 0.1132sec
Time : 2022-04-07 08:50:09, Label : 14, Word : NEXT, Percentage = 100.00%, RunTime : 0.1068sec
Time : 2022-04-07 09:07:45, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.1090sec
Time : 2022-04-07 09:07:50, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.0774sec
Time : 2022-04-07 09:07:55, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.0900sec
Time : 2022-04-07 09:07:58, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.0834sec
Time : 2022-04-07 09:08:02, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.0842sec
Time : 2022-04-07 09:08:06, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.1158sec
Time : 2022-04-07 09:08:52, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.1072sec
Time : 2022-04-07 09:09:02, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.1081sec
Time : 2022-04-07 09:09:06, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.1191sec
Time : 2022-04-07 09:09:10, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.0915sec
Time : 2022-04-07 09:26:08, Label : 0, Word : NONE, Percentage = 50.74%, RunTime : 0.0943sec
Time : 2022-04-07 09:26:15, Label : 1, Word : CHOICE, Percentage = 50.00%, RunTime : 0.0871sec
Time : 2022-04-07 09:27:02, Label : 1, Word : CHOICE, Percentage = 99.97%, RunTime : 0.1126sec
Time : 2022-04-07 09:27:07, Label : 2, Word : CLICK, Percentage = 99.36%, RunTime : 0.1113sec
Time : 2022-04-07 09:27:33, Label : 1, Word : CHOICE, Percentage = 58.42%, RunTime : 0.1023sec
Time : 2022-04-07 09:27:38, Label : 2, Word : CLICK, Percentage = 94.60%, RunTime : 0.1022sec
Time : 2022-04-07 09:27:43, Label : 3, Word : CLOSE, Percentage = 65.52%, RunTime : 0.1128sec
Time : 2022-04-07 09:27:48, Label : 0, Word : NONE, Percentage = 94.20%, RunTime : 0.1027sec
Time : 2022-04-07 09:27:52, Label : 4, Word : HOME, Percentage = 98.98%, RunTime : 0.1160sec
Time : 2022-04-07 09:27:57, Label : 12, Word : DOWN, Percentage = 96.86%, RunTime : 0.1261sec
Time : 2022-04-07 09:28:01, Label : 0, Word : NONE, Percentage = 96.02%, RunTime : 0.1137sec
Time : 2022-04-07 09:28:07, Label : 10, Word : RECORD, Percentage = 98.51%, RunTime : 0.0986sec
Time : 2022-04-07 09:44:49, Label : 1, Word : CHOICE, Percentage = 99.84%, RunTime : 0.1050sec
Time : 2022-04-07 09:44:54, Label : 0, Word : NONE, Percentage = 99.09%, RunTime : 0.0862sec
Time : 2022-04-07 10:06:17, Label : 28, Word : PHONE, Percentage = 100.00%, RunTime : 0.1433sec
Time : 2022-04-07 10:06:23, Label : 1, Word : CHOICE, Percentage = 99.99%, RunTime : 0.0844sec
Time : 2022-04-07 10:06:28, Label : 1, Word : CHOICE, Percentage = 97.43%, RunTime : 0.1048sec
Time : 2022-04-07 10:06:34, Label : 3, Word : CLOSE, Percentage = 99.05%, RunTime : 0.1118sec
Time : 2022-04-07 10:06:39, Label : 0, Word : NONE, Percentage = 67.70%, RunTime : 0.1730sec
Time : 2022-04-07 10:06:46, Label : 5, Word : END, Percentage = 99.57%, RunTime : 0.1173sec
Time : 2022-04-07 10:07:36, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.1111sec
Time : 2022-04-07 10:07:41, Label : 7, Word : BRIGHTEN, Percentage = 100.00%, RunTime : 0.1020sec
Time : 2022-04-07 10:07:47, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.1281sec
Time : 2022-04-07 10:07:52, Label : 28, Word : PHONE, Percentage = 35.55%, RunTime : 0.1163sec
Time : 2022-04-07 10:07:58, Label : 5, Word : END, Percentage = 100.00%, RunTime : 0.1278sec
Time : 2022-04-07 10:08:36, Label : 0, Word : NONE, Percentage = 89.22%, RunTime : 0.1263sec
Time : 2022-04-07 10:08:48, Label : 10, Word : RECORD, Percentage = 90.80%, RunTime : 0.0770sec
Time : 2022-04-07 10:08:53, Label : 9, Word : PICTURE, Percentage = 98.50%, RunTime : 0.0976sec
Time : 2022-04-07 10:08:58, Label : 9, Word : PICTURE, Percentage = 100.00%, RunTime : 0.1179sec
Time : 2022-04-07 10:09:02, Label : 10, Word : RECORD, Percentage = 99.98%, RunTime : 0.0856sec
Time : 2022-04-07 10:09:08, Label : 3, Word : CLOSE, Percentage = 59.04%, RunTime : 0.0880sec
Time : 2022-04-07 10:09:54, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.1040sec
Time : 2022-04-07 10:09:58, Label : 0, Word : NONE, Percentage = 95.75%, RunTime : 0.1047sec
Time : 2022-04-07 10:10:03, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.1244sec
Time : 2022-04-07 10:10:07, Label : 4, Word : HOME, Percentage = 99.99%, RunTime : 0.0766sec
Time : 2022-04-07 10:10:13, Label : 0, Word : NONE, Percentage = 65.80%, RunTime : 0.1221sec
Time : 2022-04-07 10:10:20, Label : 3, Word : CLOSE, Percentage = 95.33%, RunTime : 0.0963sec
Time : 2022-04-07 10:11:41, Label : 1, Word : CHOICE, Percentage = 99.68%, RunTime : 0.1084sec
Time : 2022-04-07 10:11:45, Label : 3, Word : CLOSE, Percentage = 98.65%, RunTime : 0.0908sec
Time : 2022-04-07 10:12:07, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.0817sec
Time : 2022-04-07 10:12:12, Label : 3, Word : CLOSE, Percentage = 62.14%, RunTime : 0.0827sec
Time : 2022-04-07 10:12:18, Label : 6, Word : DARKEN, Percentage = 86.47%, RunTime : 0.1009sec
Time : 2022-04-07 10:12:23, Label : 7, Word : BRIGHTEN, Percentage = 100.00%, RunTime : 0.0900sec
Time : 2022-04-07 10:12:27, Label : 6, Word : DARKEN, Percentage = 100.00%, RunTime : 0.1092sec
Time : 2022-04-07 10:12:31, Label : 9, Word : PICTURE, Percentage = 100.00%, RunTime : 0.0915sec
Time : 2022-04-07 10:12:35, Label : 0, Word : NONE, Percentage = 99.78%, RunTime : 0.0868sec
Time : 2022-04-07 10:12:42, Label : 0, Word : NONE, Percentage = 97.81%, RunTime : 0.1334sec
Time : 2022-04-07 10:12:46, Label : 16, Word : PLAY, Percentage = 95.15%, RunTime : 0.1003sec
Time : 2022-04-07 10:12:54, Label : 3, Word : CLOSE, Percentage = 94.11%, RunTime : 0.1064sec
Time : 2022-04-07 10:12:58, Label : 26, Word : FREEZE, Percentage = 100.00%, RunTime : 0.0546sec
Time : 2022-04-07 10:13:02, Label : 27, Word : SHOW_ALL_WINDOWS, Percentage = 100.00%, RunTime : 0.1372sec
Time : 2022-04-07 10:13:08, Label : 28, Word : PHONE, Percentage = 99.78%, RunTime : 0.0636sec
Time : 2022-04-07 10:13:12, Label : 28, Word : PHONE, Percentage = 99.93%, RunTime : 0.1088sec
Time : 2022-04-07 10:13:16, Label : 28, Word : PHONE, Percentage = 51.93%, RunTime : 0.0901sec
Time : 2022-04-07 10:13:21, Label : 0, Word : NONE, Percentage = 79.62%, RunTime : 0.0849sec
Time : 2022-04-07 10:13:26, Label : 10, Word : RECORD, Percentage = 100.00%, RunTime : 0.0996sec
Time : 2022-04-07 10:13:30, Label : 30, Word : ACCEPT, Percentage = 59.24%, RunTime : 0.0865sec
Time : 2022-04-07 10:13:55, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.1309sec
Time : 2022-04-07 10:13:59, Label : 2, Word : CLICK, Percentage = 100.00%, RunTime : 0.0926sec
Time : 2022-04-07 10:14:03, Label : 3, Word : CLOSE, Percentage = 99.99%, RunTime : 0.0812sec
Time : 2022-04-07 10:14:07, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.0933sec
Time : 2022-04-07 10:14:11, Label : 5, Word : END, Percentage = 100.00%, RunTime : 0.1058sec
Time : 2022-04-07 10:14:14, Label : 6, Word : DARKEN, Percentage = 100.00%, RunTime : 0.1206sec
Time : 2022-04-07 10:14:18, Label : 7, Word : BRIGHTEN, Percentage = 99.99%, RunTime : 0.1046sec
Time : 2022-04-07 10:14:22, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.0732sec
Time : 2022-04-07 10:14:26, Label : 9, Word : PICTURE, Percentage = 100.00%, RunTime : 0.0904sec
Time : 2022-04-07 10:14:30, Label : 10, Word : RECORD, Percentage = 100.00%, RunTime : 0.1202sec
Time : 2022-04-07 10:14:34, Label : 11, Word : STOP, Percentage = 99.10%, RunTime : 0.1169sec
Time : 2022-04-07 10:14:38, Label : 9, Word : PICTURE, Percentage = 70.65%, RunTime : 0.1171sec
Time : 2022-04-07 10:14:42, Label : 12, Word : DOWN, Percentage = 100.00%, RunTime : 0.1006sec
Time : 2022-04-07 10:14:46, Label : 13, Word : UP, Percentage = 100.00%, RunTime : 0.0870sec
Time : 2022-04-07 10:14:50, Label : 11, Word : STOP, Percentage = 100.00%, RunTime : 0.1000sec
Time : 2022-04-07 10:14:54, Label : 15, Word : PREVIOUS, Percentage = 100.00%, RunTime : 0.1768sec
Time : 2022-04-07 10:14:58, Label : 14, Word : NEXT, Percentage = 100.00%, RunTime : 0.1151sec
Time : 2022-04-07 10:15:02, Label : 16, Word : PLAY, Percentage = 100.00%, RunTime : 0.1431sec
Time : 2022-04-07 10:15:06, Label : 17, Word : REWIND, Percentage = 65.65%, RunTime : 0.1073sec
Time : 2022-04-07 10:15:10, Label : 17, Word : REWIND, Percentage = 100.00%, RunTime : 0.0960sec
Time : 2022-04-07 10:15:15, Label : 18, Word : FAST_FORWARD, Percentage = 99.98%, RunTime : 0.0859sec
Time : 2022-04-07 10:15:19, Label : 19, Word : INITIAL_POSITION, Percentage = 100.00%, RunTime : 0.1216sec
Time : 2022-04-07 10:15:23, Label : 20, Word : VOLUME_DOWN, Percentage = 99.64%, RunTime : 0.0980sec
Time : 2022-04-07 10:15:27, Label : 21, Word : VOLUME_UP, Percentage = 83.89%, RunTime : 0.1133sec
Time : 2022-04-07 10:15:32, Label : 21, Word : VOLUME_UP, Percentage = 97.05%, RunTime : 0.1020sec
Time : 2022-04-07 10:15:39, Label : 7, Word : BRIGHTEN, Percentage = 54.06%, RunTime : 0.1361sec
Time : 2022-04-07 10:15:44, Label : 23, Word : SMALL_SCREEN, Percentage = 100.00%, RunTime : 0.1545sec
Time : 2022-04-07 10:15:48, Label : 22, Word : BIG_SCREEN, Percentage = 100.00%, RunTime : 0.0941sec
Time : 2022-04-07 10:15:52, Label : 20, Word : VOLUME_DOWN, Percentage = 67.21%, RunTime : 0.1349sec
Time : 2022-04-07 10:15:57, Label : 21, Word : VOLUME_UP, Percentage = 57.27%, RunTime : 0.1128sec
Time : 2022-04-07 10:16:01, Label : 24, Word : FULL_SCREEN, Percentage = 100.00%, RunTime : 0.0919sec
Time : 2022-04-07 10:16:05, Label : 25, Word : MOVE, Percentage = 100.00%, RunTime : 0.1687sec
Time : 2022-04-07 10:16:08, Label : 26, Word : FREEZE, Percentage = 100.00%, RunTime : 0.0914sec
Time : 2022-04-07 10:16:12, Label : 27, Word : SHOW_ALL_WINDOWS, Percentage = 99.19%, RunTime : 0.1536sec
Time : 2022-04-07 10:16:16, Label : 28, Word : PHONE, Percentage = 99.99%, RunTime : 0.1124sec
Time : 2022-04-07 10:16:20, Label : 29, Word : CALL, Percentage = 99.16%, RunTime : 0.1093sec
Time : 2022-04-07 10:16:24, Label : 30, Word : ACCEPT, Percentage = 99.11%, RunTime : 0.1419sec
Time : 2022-04-07 10:16:27, Label : 31, Word : REJECT, Percentage = 77.06%, RunTime : 0.0962sec
Time : 2022-04-07 10:16:32, Label : 31, Word : REJECT, Percentage = 99.95%, RunTime : 0.1191sec
Time : 2022-04-07 10:16:37, Label : 21, Word : VOLUME_UP, Percentage = 99.50%, RunTime : 0.1047sec
Time : 2022-04-07 10:16:41, Label : 20, Word : VOLUME_DOWN, Percentage = 99.94%, RunTime : 0.0913sec
Time : 2022-04-07 10:16:45, Label : 22, Word : BIG_SCREEN, Percentage = 100.00%, RunTime : 0.0955sec
Time : 2022-04-07 10:16:49, Label : 23, Word : SMALL_SCREEN, Percentage = 100.00%, RunTime : 0.1039sec
Time : 2022-04-07 11:22:32, Label : 0, Word : NONE, Percentage = 58.33%, RunTime : 0.1116sec
Time : 2022-04-07 11:22:38, Label : 2, Word : CLICK, Percentage = 99.94%, RunTime : 0.1276sec
Time : 2022-04-07 11:22:43, Label : 0, Word : NONE, Percentage = 94.30%, RunTime : 0.1409sec
Time : 2022-04-07 11:46:50, Label : 1, Word : CHOICE, Percentage = 98.72%, RunTime : 0.1266sec
Time : 2022-04-07 11:46:55, Label : 0, Word : NONE, Percentage = 99.69%, RunTime : 0.0950sec
Time : 2022-04-07 11:47:00, Label : 3, Word : CLOSE, Percentage = 90.51%, RunTime : 0.1048sec
Time : 2022-04-07 11:47:07, Label : 27, Word : SHOW_ALL_WINDOWS, Percentage = 99.82%, RunTime : 0.1040sec
Time : 2022-04-07 11:47:12, Label : 4, Word : HOME, Percentage = 51.18%, RunTime : 0.1007sec
Time : 2022-04-07 11:47:49, Label : 1, Word : CHOICE, Percentage = 98.09%, RunTime : 0.0897sec
Time : 2022-04-07 11:47:53, Label : 2, Word : CLICK, Percentage = 93.78%, RunTime : 0.0688sec
Time : 2022-04-07 11:48:02, Label : 2, Word : CLICK, Percentage = 94.75%, RunTime : 0.0700sec
Time : 2022-04-07 11:48:06, Label : 1, Word : CHOICE, Percentage = 98.98%, RunTime : 0.0951sec
Time : 2022-04-07 11:48:10, Label : 4, Word : HOME, Percentage = 82.98%, RunTime : 0.0700sec
Time : 2022-04-07 11:48:15, Label : 7, Word : BRIGHTEN, Percentage = 64.50%, RunTime : 0.0670sec
Time : 2022-04-07 11:48:20, Label : 0, Word : NONE, Percentage = 74.70%, RunTime : 0.0688sec
Time : 2022-04-07 11:48:24, Label : 3, Word : CLOSE, Percentage = 84.16%, RunTime : 0.0723sec
Time : 2022-04-07 11:48:31, Label : 5, Word : END, Percentage = 100.00%, RunTime : 0.0903sec
Time : 2022-04-07 11:48:37, Label : 6, Word : DARKEN, Percentage = 51.13%, RunTime : 0.0927sec
Time : 2022-04-07 11:48:41, Label : 0, Word : NONE, Percentage = 61.09%, RunTime : 0.0739sec
Time : 2022-04-07 11:48:49, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.0736sec
Time : 2022-04-07 11:48:54, Label : 9, Word : PICTURE, Percentage = 99.95%, RunTime : 0.0752sec
Time : 2022-04-07 11:48:58, Label : 10, Word : RECORD, Percentage = 96.12%, RunTime : 0.0712sec
Time : 2022-04-07 11:49:08, Label : 0, Word : NONE, Percentage = 95.82%, RunTime : 0.0733sec
Time : 2022-04-07 11:49:12, Label : 0, Word : NONE, Percentage = 99.97%, RunTime : 0.0834sec
Time : 2022-04-07 11:49:16, Label : 8, Word : VOICE_COMMANDS, Percentage = 90.61%, RunTime : 0.0761sec
Time : 2022-04-07 11:49:20, Label : 8, Word : VOICE_COMMANDS, Percentage = 87.79%, RunTime : 0.0702sec
Time : 2022-04-07 11:49:24, Label : 0, Word : NONE, Percentage = 99.98%, RunTime : 0.0764sec
Time : 2022-04-07 12:16:53, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.0773sec
Time : 2022-04-07 12:16:58, Label : 7, Word : BRIGHTEN, Percentage = 95.99%, RunTime : 0.0680sec
Time : 2022-04-07 12:17:03, Label : 8, Word : VOICE_COMMANDS, Percentage = 98.49%, RunTime : 0.0699sec
Time : 2022-04-07 12:17:09, Label : 7, Word : BRIGHTEN, Percentage = 98.92%, RunTime : 0.0675sec
Time : 2022-04-07 12:17:13, Label : 1, Word : CHOICE, Percentage = 76.25%, RunTime : 0.0705sec
Time : 2022-04-07 12:17:17, Label : 14, Word : NEXT, Percentage = 99.93%, RunTime : 0.0680sec
Time : 2022-04-07 12:17:21, Label : 27, Word : SHOW_ALL_WINDOWS, Percentage = 57.41%, RunTime : 0.0680sec
Time : 2022-04-07 14:22:41, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.0993sec
Time : 2022-04-07 14:22:46, Label : 22, Word : BIG_SCREEN, Percentage = 98.46%, RunTime : 0.0831sec
Time : 2022-04-07 14:23:00, Label : 0, Word : NONE, Percentage = 99.33%, RunTime : 0.1048sec
Time : 2022-04-07 14:23:04, Label : 3, Word : CLOSE, Percentage = 100.00%, RunTime : 0.1363sec
Time : 2022-04-07 14:23:08, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.1124sec
Time : 2022-04-07 14:23:13, Label : 0, Word : NONE, Percentage = 99.98%, RunTime : 0.1350sec
Time : 2022-04-07 14:23:17, Label : 6, Word : DARKEN, Percentage = 99.92%, RunTime : 0.1326sec
Time : 2022-04-07 14:23:22, Label : 27, Word : SHOW_ALL_WINDOWS, Percentage = 59.07%, RunTime : 0.1609sec
Time : 2022-04-07 14:23:28, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.1056sec
Time : 2022-04-07 14:23:32, Label : 27, Word : SHOW_ALL_WINDOWS, Percentage = 100.00%, RunTime : 0.1169sec
Time : 2022-04-07 14:24:15, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.1095sec
Time : 2022-04-07 14:24:21, Label : 3, Word : CLOSE, Percentage = 63.63%, RunTime : 0.1079sec
Time : 2022-04-07 14:24:28, Label : 0, Word : NONE, Percentage = 97.88%, RunTime : 0.1179sec
Time : 2022-04-07 14:24:40, Label : 0, Word : NONE, Percentage = 60.97%, RunTime : 0.1270sec
Time : 2022-04-07 14:51:28, Label : 24, Word : FULL_SCREEN, Percentage = 91.42%, RunTime : 0.0946sec
Time : 2022-04-07 14:51:32, Label : 24, Word : FULL_SCREEN, Percentage = 100.00%, RunTime : 0.1175sec
Time : 2022-04-07 14:51:37, Label : 0, Word : NONE, Percentage = 61.69%, RunTime : 0.0904sec
Time : 2022-04-07 14:51:43, Label : 0, Word : NONE, Percentage = 98.77%, RunTime : 0.1187sec
Time : 2022-04-07 14:51:47, Label : 0, Word : NONE, Percentage = 99.99%, RunTime : 0.1360sec
Time : 2022-04-07 14:51:58, Label : 21, Word : VOLUME_UP, Percentage = 99.99%, RunTime : 0.1149sec
Time : 2022-04-07 14:52:05, Label : 0, Word : NONE, Percentage = 87.93%, RunTime : 0.1058sec
Time : 2022-04-07 14:52:11, Label : 0, Word : NONE, Percentage = 98.00%, RunTime : 0.0952sec
Time : 2022-04-07 14:52:15, Label : 1, Word : CHOICE, Percentage = 99.65%, RunTime : 0.1134sec
Time : 2022-04-07 14:52:49, Label : 0, Word : NONE, Percentage = 99.65%, RunTime : 0.1273sec
Time : 2022-04-07 14:52:54, Label : 0, Word : NONE, Percentage = 93.59%, RunTime : 0.1338sec
Time : 2022-04-07 14:52:58, Label : 20, Word : VOLUME_DOWN, Percentage = 94.48%, RunTime : 0.1291sec
Time : 2022-04-07 14:53:01, Label : 0, Word : NONE, Percentage = 99.74%, RunTime : 0.1021sec
Time : 2022-04-07 14:53:05, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.0951sec
Time : 2022-04-07 14:53:09, Label : 0, Word : NONE, Percentage = 100.00%, RunTime : 0.0950sec
Time : 2022-04-07 14:53:13, Label : 0, Word : NONE, Percentage = 72.37%, RunTime : 0.0980sec
Time : 2022-04-07 14:53:17, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.0986sec
Time : 2022-04-07 14:53:22, Label : 24, Word : FULL_SCREEN, Percentage = 96.86%, RunTime : 0.1437sec
Time : 2022-04-07 14:53:26, Label : 0, Word : NONE, Percentage = 99.37%, RunTime : 0.1129sec
Time : 2022-04-07 14:53:35, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.1142sec
Time : 2022-04-07 14:54:06, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.0613sec
Time : 2022-04-07 14:54:10, Label : 2, Word : CLICK, Percentage = 100.00%, RunTime : 0.1182sec
Time : 2022-04-07 14:54:14, Label : 10, Word : RECORD, Percentage = 67.84%, RunTime : 0.0712sec
Time : 2022-04-07 14:54:18, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.1014sec
Time : 2022-04-07 14:54:22, Label : 5, Word : END, Percentage = 100.00%, RunTime : 0.0713sec
Time : 2022-04-07 15:38:34, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.0714sec
Time : 2022-04-07 15:38:37, Label : 4, Word : HOME, Percentage = 79.25%, RunTime : 0.0666sec
Time : 2022-04-07 15:38:42, Label : 2, Word : CLICK, Percentage = 100.00%, RunTime : 0.0802sec
Time : 2022-04-07 15:38:46, Label : 3, Word : CLOSE, Percentage = 38.03%, RunTime : 0.0691sec
Time : 2022-04-07 15:38:51, Label : 3, Word : CLOSE, Percentage = 99.98%, RunTime : 0.0704sec
Time : 2022-04-07 15:38:56, Label : 4, Word : HOME, Percentage = 99.97%, RunTime : 0.0571sec
Time : 2022-04-07 15:38:59, Label : 9, Word : PICTURE, Percentage = 99.97%, RunTime : 0.0726sec
Time : 2022-04-07 15:39:03, Label : 0, Word : NONE, Percentage = 86.82%, RunTime : 0.0716sec
Time : 2022-04-07 15:39:07, Label : 25, Word : MOVE, Percentage = 89.24%, RunTime : 0.0755sec
Time : 2022-04-07 15:39:10, Label : 9, Word : PICTURE, Percentage = 95.46%, RunTime : 0.0585sec
Time : 2022-04-07 15:39:13, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.0582sec
Time : 2022-04-07 15:39:19, Label : 5, Word : END, Percentage = 100.00%, RunTime : 0.0741sec
Time : 2022-04-07 15:39:25, Label : 6, Word : DARKEN, Percentage = 83.45%, RunTime : 0.0766sec
Time : 2022-04-07 15:39:29, Label : 7, Word : BRIGHTEN, Percentage = 99.97%, RunTime : 0.0776sec
Time : 2022-04-07 15:39:43, Label : 26, Word : FREEZE, Percentage = 58.93%, RunTime : 0.0836sec
Time : 2022-04-07 15:39:57, Label : 1, Word : CHOICE, Percentage = 88.13%, RunTime : 0.0688sec
Time : 2022-04-07 15:40:05, Label : 1, Word : CHOICE, Percentage = 99.99%, RunTime : 0.0749sec
Time : 2022-04-07 15:40:09, Label : 2, Word : CLICK, Percentage = 100.00%, RunTime : 0.0635sec
Time : 2022-04-07 15:40:16, Label : 3, Word : CLOSE, Percentage = 99.96%, RunTime : 0.0819sec
Time : 2022-04-07 15:40:21, Label : 4, Word : HOME, Percentage = 100.00%, RunTime : 0.0660sec
Time : 2022-04-07 15:40:24, Label : 5, Word : END, Percentage = 96.24%, RunTime : 0.0678sec
Time : 2022-04-07 15:40:28, Label : 9, Word : PICTURE, Percentage = 68.66%, RunTime : 0.0691sec
Time : 2022-04-07 15:40:32, Label : 5, Word : END, Percentage = 99.77%, RunTime : 0.0506sec
Time : 2022-04-07 15:41:02, Label : 1, Word : CHOICE, Percentage = 100.00%, RunTime : 0.1100sec
Time : 2022-04-07 15:41:08, Label : 2, Word : CLICK, Percentage = 100.00%, RunTime : 0.0778sec
Time : 2022-04-07 15:41:14, Label : 7, Word : BRIGHTEN, Percentage = 100.00%, RunTime : 0.0738sec
Time : 2022-04-07 15:41:19, Label : 8, Word : VOICE_COMMANDS, Percentage = 100.00%, RunTime : 0.0529sec
Time : 2022-04-07 15:41:23, Label : 9, Word : PICTURE, Percentage = 100.00%, RunTime : 0.0741sec
Time : 2022-04-07 15:41:27, Label : 29, Word : CALL, Percentage = 76.23%, RunTime : 0.0607sec
